item_id,user_id,rating,timestamp,model_attr,category,brand,year,user_attr,split
45,1181,4.0,2003-02-06,Female,Computers & Accessories,,2002,,0
73,1182,5.0,2003-02-06,Female,Camera & Photo,Canon,2002,,0
81,1183,3.0,2003-02-06,Female&Male,Computers & Accessories,Linksys,2003,,0
50,1184,1.0,2003-02-07,Female&Male,Computers & Accessories,Logitech,2002,,0
65,1185,3.0,2003-02-07,Female,Camera & Photo,Sony,2002,,0
81,1186,5.0,2003-02-07,Female&Male,Computers & Accessories,Linksys,2003,,0
69,1187,2.0,2003-02-07,Female,Camera & Photo,,2004,,0
81,1188,5.0,2003-02-08,Female&Male,Computers & Accessories,Linksys,2003,Female,0
81,1189,4.0,2003-02-08,Female&Male,Computers & Accessories,Linksys,2003,,0
8,1190,1.0,2003-02-08,Female,Accessories & Supplies,,2000,,0
73,1191,5.0,2003-02-08,Female,Camera & Photo,Canon,2002,,0
80,1188,4.0,2003-02-08,Female,Computers & Accessories,Linksys,2015,Female,0
75,1192,1.0,2003-02-10,Female,Computers & Accessories,,2003,,0
3,1193,5.0,2003-02-11,Female,Camera & Photo,,2005,,0
16,1194,3.0,2003-02-11,Female&Male,Camera & Photo,Kodak,2001,,0
81,1195,5.0,2003-02-11,Female&Male,Computers & Accessories,Linksys,2003,,0
65,1196,5.0,2003-02-12,Female,Camera & Photo,Sony,2002,,0
81,1197,4.0,2003-02-13,Female&Male,Computers & Accessories,Linksys,2003,Male,0
74,1198,1.0,2003-02-14,Female,Camera & Photo,,2003,,0
81,1199,3.0,2003-02-14,Female&Male,Computers & Accessories,Linksys,2003,,0
81,1200,4.0,2003-02-15,Female&Male,Computers & Accessories,Linksys,2003,,0
80,1201,1.0,2003-02-15,Female,Computers & Accessories,Linksys,2015,,0
83,1201,1.0,2003-02-15,Female,Computers & Accessories,Linksys,2003,,1
84,1202,4.0,2003-02-16,Male,Computers & Accessories,,2003,,0
73,1203,5.0,2003-02-17,Female,Camera & Photo,Canon,2002,,0
66,1204,5.0,2003-02-17,Female,Camera & Photo,Sony,2012,,0
75,1205,4.0,2003-02-18,Female,Computers & Accessories,,2003,Male,0
3,1206,5.0,2003-02-18,Female,Camera & Photo,,2005,,0
80,1207,4.0,2003-02-19,Female,Computers & Accessories,Linksys,2015,,0
73,1208,4.0,2003-02-19,Female,Camera & Photo,Canon,2002,,0
81,1209,5.0,2003-02-20,Female&Male,Computers & Accessories,Linksys,2003,,0
53,1210,1.0,2003-02-20,Male,Television & Video,Panasonic,2007,,0
74,1211,5.0,2003-02-20,Female,Camera & Photo,,2003,,0
63,1212,5.0,2003-02-20,Female,Camera & Photo,Olympus,2002,,0
81,1213,1.0,2003-02-20,Female&Male,Computers & Accessories,Linksys,2003,,0
63,1214,4.0,2003-02-20,Female,Camera & Photo,Olympus,2002,,0
73,1215,5.0,2003-02-20,Female,Camera & Photo,Canon,2002,,0
74,1216,4.0,2003-02-21,Female,Camera & Photo,,2003,,0
3,1217,5.0,2003-02-21,Female,Camera & Photo,,2005,,0
52,1218,1.0,2003-02-22,Female,Camera & Photo,Kodak,2002,,0
73,304,5.0,2003-02-23,Female,Camera & Photo,Canon,2002,,2
81,1219,1.0,2003-02-23,Female&Male,Computers & Accessories,Linksys,2003,,0
81,1220,5.0,2003-02-24,Female&Male,Computers & Accessories,Linksys,2003,,0
81,1221,5.0,2003-02-24,Female&Male,Computers & Accessories,Linksys,2003,,0
73,1222,5.0,2003-02-25,Female,Camera & Photo,Canon,2002,Male,0
81,1223,5.0,2003-02-25,Female&Male,Computers & Accessories,Linksys,2003,,0
74,1224,1.0,2003-02-25,Female,Camera & Photo,,2003,,0
81,1225,5.0,2003-02-27,Female&Male,Computers & Accessories,Linksys,2003,Male,0
75,770,3.0,2003-02-27,Female,Computers & Accessories,,2003,,1
83,1225,2.0,2003-02-27,Female,Computers & Accessories,Linksys,2003,Male,2
39,1226,5.0,2003-02-28,Female,Camera & Photo,Sony,2001,,0
39,1227,5.0,2003-02-28,Female,Camera & Photo,Sony,2001,,0
85,1228,5.0,2003-02-28,Male,Television & Video,Sony,2003,,0
73,1229,5.0,2003-02-28,Female,Camera & Photo,Canon,2002,,0
74,1230,5.0,2003-02-28,Female,Camera & Photo,,2003,,0
57,1231,5.0,2003-02-28,Female,Camera & Photo,Canon,2002,,0
83,1232,5.0,2003-03-01,Female,Computers & Accessories,Linksys,2003,,0
81,1233,2.0,2003-03-02,Female&Male,Computers & Accessories,Linksys,2003,,0
41,1234,3.0,2003-03-03,Female,Camera & Photo,Sony,2011,,0
73,1235,5.0,2003-03-04,Female,Camera & Photo,Canon,2002,,0
73,1236,5.0,2003-03-04,Female,Camera & Photo,Canon,2002,Female,0
61,1237,5.0,2003-03-04,Female&Male,Camera & Photo,Sony,2003,,0
49,1238,5.0,2003-03-05,Female,Camera & Photo,Sony,2001,,0
48,1239,1.0,2003-03-05,Female,Camera & Photo,Sony,2001,,0
81,1240,5.0,2003-03-05,Female&Male,Computers & Accessories,Linksys,2003,,0
80,1241,1.0,2003-03-06,Female,Computers & Accessories,Linksys,2015,,0
74,1242,5.0,2003-03-06,Female,Camera & Photo,,2003,,0
65,1243,5.0,2003-03-06,Female,Camera & Photo,Sony,2002,,0
74,1244,5.0,2003-03-06,Female,Camera & Photo,,2003,,0
74,1245,5.0,2003-03-07,Female,Camera & Photo,,2003,,0
24,1246,5.0,2003-03-08,Female,Camera & Photo,Sony,2001,,0
83,1247,5.0,2003-03-08,Female,Computers & Accessories,Linksys,2003,,0
1,1248,5.0,2003-03-08,Female,Computers & Accessories,HP,2000,,0
65,1249,4.0,2003-03-09,Female,Camera & Photo,Sony,2002,,0
59,1250,1.0,2003-03-09,Female,Camera & Photo,Canon,2005,,0
73,1251,5.0,2003-03-11,Female,Camera & Photo,Canon,2002,,0
58,1252,5.0,2003-03-11,Female,Camera & Photo,JVC,2003,,0
86,1253,5.0,2003-03-11,Male,Camera & Photo,Canon,2003,,0
81,1254,5.0,2003-03-12,Female&Male,Computers & Accessories,Linksys,2003,,0
63,1255,4.0,2003-03-12,Female,Camera & Photo,Olympus,2002,,0
66,1256,5.0,2003-03-13,Female,Camera & Photo,Sony,2012,,0
81,1257,1.0,2003-03-13,Female&Male,Computers & Accessories,Linksys,2003,,0
50,1258,1.0,2003-03-14,Female&Male,Computers & Accessories,Logitech,2002,,0
81,1259,3.0,2003-03-14,Female&Male,Computers & Accessories,Linksys,2003,,0
80,1260,1.0,2003-03-14,Female,Computers & Accessories,Linksys,2015,,0
80,1261,5.0,2003-03-14,Female,Computers & Accessories,Linksys,2015,,0
74,1262,5.0,2003-03-15,Female,Camera & Photo,,2003,,0
87,1263,2.0,2003-03-15,Female&Male,Computers & Accessories,,2009,,0
83,1264,5.0,2003-03-18,Female,Computers & Accessories,Linksys,2003,,0
49,1265,5.0,2003-03-19,Female,Camera & Photo,Sony,2001,,0
88,1266,5.0,2003-03-19,Female,Computers & Accessories,Sony,2006,,0
0,1267,4.0,2003-03-19,Female,Portable Audio & Video,,1999,,0
81,1268,5.0,2003-03-19,Female&Male,Computers & Accessories,Linksys,2003,,0
75,1269,4.0,2003-03-20,Female,Computers & Accessories,,2003,,0
81,1270,3.0,2003-03-20,Female&Male,Computers & Accessories,Linksys,2003,,0
81,1271,2.0,2003-03-20,Female&Male,Computers & Accessories,Linksys,2003,,0
39,1272,5.0,2003-03-20,Female,Camera & Photo,Sony,2001,,0
73,1273,5.0,2003-03-20,Female,Camera & Photo,Canon,2002,,0
56,1274,3.0,2003-03-20,Male,Camera & Photo,Sony,2002,,0
83,1275,4.0,2003-03-21,Female,Computers & Accessories,Linksys,2003,,0
3,1276,1.0,2003-03-22,Female,Camera & Photo,,2005,,0
74,1277,5.0,2003-03-22,Female,Camera & Photo,,2003,,0
81,1278,5.0,2003-03-23,Female&Male,Computers & Accessories,Linksys,2003,,0
82,1279,4.0,2003-03-23,Male,Television & Video,,2004,,0
81,1280,3.0,2003-03-23,Female&Male,Computers & Accessories,Linksys,2003,,0
73,1281,5.0,2003-03-23,Female,Camera & Photo,Canon,2002,,0
73,1282,5.0,2003-03-24,Female,Camera & Photo,Canon,2002,,0
46,1283,3.0,2003-03-24,Female&Male,Camera & Photo,Kodak,2001,,0
37,1284,3.0,2003-03-24,Female,Camera & Photo,Sony,2001,,0
3,1285,1.0,2003-03-24,Female,Camera & Photo,,2005,,0
1,1286,5.0,2003-03-25,Female,Computers & Accessories,HP,2000,,0
3,1287,5.0,2003-03-26,Female,Camera & Photo,,2005,,0
56,1288,5.0,2003-03-27,Male,Camera & Photo,Sony,2002,,0
81,1289,5.0,2003-03-28,Female&Male,Computers & Accessories,Linksys,2003,Male,0
8,1290,1.0,2003-03-29,Female,Accessories & Supplies,,2000,,0
89,1291,3.0,2003-03-30,Male,Camera & Photo,Sony,2003,,0
62,1292,5.0,2003-03-30,Female,Camera & Photo,JVC,2002,,0
85,1293,1.0,2003-03-31,Male,Television & Video,Sony,2003,Male,0
89,1294,4.0,2003-04-01,Male,Camera & Photo,Sony,2003,,0
90,1295,3.0,2003-04-02,Female,Camera & Photo,Vivitar,2005,,0
89,1296,5.0,2003-04-02,Male,Camera & Photo,Sony,2003,,0
83,1156,5.0,2003-04-03,Female,Computers & Accessories,Linksys,2003,Male,0
83,1297,1.0,2003-04-04,Female,Computers & Accessories,Linksys,2003,Male,0
91,1298,4.0,2003-04-05,Male,Camera & Photo,Sony,2003,,0
89,1299,4.0,2003-04-05,Male,Camera & Photo,Sony,2003,,0
92,1300,5.0,2003-04-06,Female,Camera & Photo,Canon,2003,,0
2,1301,4.0,2003-04-07,Female&Male,Headphones,,2000,,0
80,1302,5.0,2003-04-07,Female,Computers & Accessories,Linksys,2015,,0
49,1303,5.0,2003-04-08,Female,Camera & Photo,Sony,2001,,0
75,1304,5.0,2003-04-08,Female,Computers & Accessories,,2003,Male,0
90,1305,1.0,2003-04-10,Female,Camera & Photo,Vivitar,2005,,0
91,1306,5.0,2003-04-10,Male,Camera & Photo,Sony,2003,,0
74,1307,5.0,2003-04-10,Female,Camera & Photo,,2003,,0
73,1308,4.0,2003-04-11,Female,Camera & Photo,Canon,2002,,0
91,1309,4.0,2003-04-11,Male,Camera & Photo,Sony,2003,,0
89,1310,5.0,2003-04-12,Male,Camera & Photo,Sony,2003,,0
91,1311,3.0,2003-04-12,Male,Camera & Photo,Sony,2003,,0
93,1312,5.0,2003-04-13,Female,Camera & Photo,Sony,2003,,0
81,1313,5.0,2003-04-13,Female&Male,Computers & Accessories,Linksys,2003,Male,0
39,1314,5.0,2003-04-13,Female,Camera & Photo,Sony,2001,,0
78,1315,4.0,2003-04-13,Male,Camera & Photo,Polaroid,2003,,0
86,1312,4.0,2003-04-13,Male,Camera & Photo,Canon,2003,,0
56,1312,4.0,2003-04-13,Male,Camera & Photo,Sony,2002,,0
92,1316,4.0,2003-04-15,Female,Camera & Photo,Canon,2003,,0
80,1317,4.0,2003-04-15,Female,Computers & Accessories,Linksys,2015,,0
80,1318,1.0,2003-04-15,Female,Computers & Accessories,Linksys,2015,,0
62,1319,1.0,2003-04-15,Female,Camera & Photo,JVC,2002,,0
64,1320,5.0,2003-04-16,Female,Camera & Photo,,2004,,0
92,1321,5.0,2003-04-16,Female,Camera & Photo,Canon,2003,,0
67,1322,4.0,2003-04-17,Male,Headphones,,2014,,0
46,1323,1.0,2003-04-17,Female&Male,Camera & Photo,Kodak,2001,,0
73,1324,5.0,2003-04-17,Female,Camera & Photo,Canon,2002,,0
93,1325,5.0,2003-04-17,Female,Camera & Photo,Sony,2003,,0
73,1326,5.0,2003-04-18,Female,Camera & Photo,Canon,2002,,0
91,1327,5.0,2003-04-18,Male,Camera & Photo,Sony,2003,,0
81,1328,2.0,2003-04-20,Female&Male,Computers & Accessories,Linksys,2003,,0
73,1329,5.0,2003-04-20,Female,Camera & Photo,Canon,2002,Male,0
58,1330,2.0,2003-04-20,Female,Camera & Photo,JVC,2003,,0
43,1331,3.0,2003-04-20,Male,Camera & Photo,,2007,,0
83,1332,5.0,2003-04-20,Female,Computers & Accessories,Linksys,2003,,0
94,1333,5.0,2003-04-20,Female,Camera & Photo,Nikon,2003,,0
81,1334,5.0,2003-04-21,Female&Male,Computers & Accessories,Linksys,2003,,0
83,1335,2.0,2003-04-21,Female,Computers & Accessories,Linksys,2003,,0
39,1336,5.0,2003-04-21,Female,Camera & Photo,Sony,2001,,0
56,1337,4.0,2003-04-22,Male,Camera & Photo,Sony,2002,,0
92,1338,5.0,2003-04-22,Female,Camera & Photo,Canon,2003,,0
16,1339,5.0,2003-04-23,Female&Male,Camera & Photo,Kodak,2001,,0
93,1340,5.0,2003-04-24,Female,Camera & Photo,Sony,2003,,0
73,1341,4.0,2003-04-24,Female,Camera & Photo,Canon,2002,,0
93,1342,5.0,2003-04-25,Female,Camera & Photo,Sony,2003,,0
61,1343,5.0,2003-04-25,Female&Male,Camera & Photo,Sony,2003,,0
95,1344,5.0,2003-04-26,Female,Camera & Photo,Olympus,2003,,0
56,1345,5.0,2003-04-26,Male,Camera & Photo,Sony,2002,,0
95,1312,4.0,2003-04-27,Female,Camera & Photo,Olympus,2003,,0
80,1346,1.0,2003-04-28,Female,Computers & Accessories,Linksys,2015,,0
78,1347,3.0,2003-04-29,Male,Camera & Photo,Polaroid,2003,,0
75,1277,5.0,2003-04-29,Female,Computers & Accessories,,2003,,0
24,1348,5.0,2003-04-30,Female,Camera & Photo,Sony,2001,,0
92,1349,3.0,2003-05-01,Female,Camera & Photo,Canon,2003,,0
80,1350,1.0,2003-05-02,Female,Computers & Accessories,Linksys,2015,,0
3,1351,5.0,2003-05-02,Female,Camera & Photo,,2005,,0
80,1352,2.0,2003-05-02,Female,Computers & Accessories,Linksys,2015,,0
81,1353,5.0,2003-05-03,Female&Male,Computers & Accessories,Linksys,2003,,0
81,1354,5.0,2003-05-04,Female&Male,Computers & Accessories,Linksys,2003,,0
83,1355,5.0,2003-05-04,Female,Computers & Accessories,Linksys,2003,,0
89,1312,5.0,2003-05-04,Male,Camera & Photo,Sony,2003,,0
92,1356,2.0,2003-05-04,Female,Camera & Photo,Canon,2003,,0
94,1312,5.0,2003-05-04,Female,Camera & Photo,Nikon,2003,,0
62,1357,1.0,2003-05-06,Female,Camera & Photo,JVC,2002,,0
92,1358,5.0,2003-05-06,Female,Camera & Photo,Canon,2003,,0
59,1359,4.0,2003-05-06,Female,Camera & Photo,Canon,2005,,0
74,1360,3.0,2003-05-06,Female,Camera & Photo,,2003,,0
66,1361,1.0,2003-05-07,Female,Camera & Photo,Sony,2012,,0
39,1362,4.0,2003-05-07,Female,Camera & Photo,Sony,2001,,0
17,1363,5.0,2003-05-08,Female,Camera & Photo,Fujifilm,2003,,0
73,1364,4.0,2003-05-09,Female,Camera & Photo,Canon,2002,,0
39,1365,5.0,2003-05-10,Female,Camera & Photo,Sony,2001,,0
94,1366,4.0,2003-05-10,Female,Camera & Photo,Nikon,2003,,0
92,1366,4.0,2003-05-10,Female,Camera & Photo,Canon,2003,,0
80,1367,5.0,2003-05-11,Female,Computers & Accessories,Linksys,2015,,0
95,1368,3.0,2003-05-12,Female,Camera & Photo,Olympus,2003,,0
83,1369,4.0,2003-05-12,Female,Computers & Accessories,Linksys,2003,,0
93,1370,5.0,2003-05-12,Female,Camera & Photo,Sony,2003,,0
65,1371,5.0,2003-05-12,Female,Camera & Photo,Sony,2002,,0
88,1277,5.0,2003-05-13,Female,Computers & Accessories,Sony,2006,,0
73,1372,5.0,2003-05-13,Female,Camera & Photo,Canon,2002,,0
73,1373,5.0,2003-05-14,Female,Camera & Photo,Canon,2002,,0
73,1374,5.0,2003-05-14,Female,Camera & Photo,Canon,2002,,0
96,1375,5.0,2003-05-14,Female,Computers & Accessories,Toshiba,2003,,0
17,1376,3.0,2003-05-15,Female,Camera & Photo,Fujifilm,2003,,0
94,1377,4.0,2003-05-15,Female,Camera & Photo,Nikon,2003,Male,0
63,1378,3.0,2003-05-16,Female,Camera & Photo,Olympus,2002,,0
84,1379,4.0,2003-05-17,Male,Computers & Accessories,,2003,,0
86,1380,5.0,2003-05-17,Male,Camera & Photo,Canon,2003,,0
56,1381,5.0,2003-05-18,Male,Camera & Photo,Sony,2002,,0
94,1356,5.0,2003-05-18,Female,Camera & Photo,Nikon,2003,,2
94,1382,5.0,2003-05-18,Female,Camera & Photo,Nikon,2003,,0
17,1383,5.0,2003-05-19,Female,Camera & Photo,Fujifilm,2003,Male,0
39,1384,5.0,2003-05-20,Female,Camera & Photo,Sony,2001,,0
81,1385,5.0,2003-05-20,Female&Male,Computers & Accessories,Linksys,2003,,0
91,1386,5.0,2003-05-20,Male,Camera & Photo,Sony,2003,Female,0
94,1387,5.0,2003-05-21,Female,Camera & Photo,Nikon,2003,,0
81,1388,3.0,2003-05-22,Female&Male,Computers & Accessories,Linksys,2003,,0
94,1389,5.0,2003-05-24,Female,Camera & Photo,Nikon,2003,,0
97,1390,5.0,2003-05-27,Female,Camera & Photo,Olympus,2003,,0
2,1391,4.0,2003-05-28,Female&Male,Headphones,,2000,,0
73,1392,5.0,2003-05-28,Female,Camera & Photo,Canon,2002,,0
39,1393,5.0,2003-05-29,Female,Camera & Photo,Sony,2001,,0
81,1394,4.0,2003-05-29,Female&Male,Computers & Accessories,Linksys,2003,,0
80,1395,1.0,2003-05-30,Female,Computers & Accessories,Linksys,2015,,0
28,1396,3.0,2003-05-30,Female&Male,Camera & Photo,Kodak,2001,,0
92,1397,1.0,2003-05-30,Female,Camera & Photo,Canon,2003,,0
94,1398,5.0,2003-05-30,Female,Camera & Photo,Nikon,2003,,0
39,1399,2.0,2003-05-31,Female,Camera & Photo,Sony,2001,,0
14,1400,4.0,2003-06-01,Female&Male,Camera & Photo,Kodak,2001,,0
95,1401,5.0,2003-06-01,Female,Camera & Photo,Olympus,2003,Female,0
98,1277,5.0,2003-06-02,Female,Camera & Photo,Toshiba,2003,,0
95,1402,1.0,2003-06-03,Female,Camera & Photo,Olympus,2003,,0
97,1403,5.0,2003-06-03,Female,Camera & Photo,Olympus,2003,,0
81,1404,1.0,2003-06-04,Female&Male,Computers & Accessories,Linksys,2003,,0
56,1405,4.0,2003-06-06,Male,Camera & Photo,Sony,2002,,0
80,1406,5.0,2003-06-06,Female,Computers & Accessories,Linksys,2015,,0
99,1366,2.0,2003-06-07,Female,Camera & Photo,Olympus,2003,,0
95,1366,2.0,2003-06-07,Female,Camera & Photo,Olympus,2003,,0
95,1407,3.0,2003-06-07,Female,Camera & Photo,Olympus,2003,,0
39,1408,5.0,2003-06-07,Female,Camera & Photo,Sony,2001,,0
73,1409,5.0,2003-06-07,Female,Camera & Photo,Canon,2002,,0
91,1410,4.0,2003-06-09,Male,Camera & Photo,Sony,2003,,0
91,1411,5.0,2003-06-09,Male,Camera & Photo,Sony,2003,,0
91,1412,5.0,2003-06-10,Male,Camera & Photo,Sony,2003,,0
81,1413,5.0,2003-06-10,Female&Male,Computers & Accessories,Linksys,2003,,0
73,1414,5.0,2003-06-11,Female,Camera & Photo,Canon,2002,,0
80,1415,1.0,2003-06-11,Female,Computers & Accessories,Linksys,2015,,0
75,1416,5.0,2003-06-11,Female,Computers & Accessories,,2003,,0
92,1417,5.0,2003-06-11,Female,Camera & Photo,Canon,2003,,0
63,1418,4.0,2003-06-11,Female,Camera & Photo,Olympus,2002,,0
93,1419,4.0,2003-06-12,Female,Camera & Photo,Sony,2003,,0
89,1420,1.0,2003-06-13,Male,Camera & Photo,Sony,2003,,0
39,1421,5.0,2003-06-13,Female,Camera & Photo,Sony,2001,,0
73,1422,5.0,2003-06-13,Female,Camera & Photo,Canon,2002,,0
88,1423,4.0,2003-06-15,Female,Computers & Accessories,Sony,2006,,0
75,1424,1.0,2003-06-15,Female,Computers & Accessories,,2003,,0
56,1425,5.0,2003-06-15,Male,Camera & Photo,Sony,2002,,0
81,1426,3.0,2003-06-16,Female&Male,Computers & Accessories,Linksys,2003,,0
100,1427,1.0,2003-06-16,Female,Television & Video,,2005,,0
73,1428,5.0,2003-06-17,Female,Camera & Photo,Canon,2002,,0
94,1429,5.0,2003-06-17,Female,Camera & Photo,Nikon,2003,,0
73,1430,4.0,2003-06-18,Female,Camera & Photo,Canon,2002,,0
92,1431,5.0,2003-06-19,Female,Camera & Photo,Canon,2003,,0
74,1432,5.0,2003-06-20,Female,Camera & Photo,,2003,,0
70,1433,5.0,2003-06-20,Female,Camera & Photo,Panasonic,2004,,0
54,1434,5.0,2003-06-20,Female,Camera & Photo,,2015,,0
3,1435,4.0,2003-06-23,Female,Camera & Photo,,2005,,0
2,1436,4.0,2003-06-23,Female&Male,Headphones,,2000,,0
73,1437,3.0,2003-06-23,Female,Camera & Photo,Canon,2002,,0
99,1438,5.0,2003-06-24,Female,Camera & Photo,Olympus,2003,,0
92,1439,5.0,2003-06-24,Female,Camera & Photo,Canon,2003,,0
94,1440,4.0,2003-06-26,Female,Camera & Photo,Nikon,2003,,0
101,1441,5.0,2003-06-27,Female,Camera & Photo,JVC,2005,,0
96,1442,5.0,2003-06-29,Female,Computers & Accessories,Toshiba,2003,,0
83,1443,5.0,2003-06-29,Female,Computers & Accessories,Linksys,2003,Male,0
81,1444,1.0,2003-06-30,Female&Male,Computers & Accessories,Linksys,2003,,0
95,1445,4.0,2003-06-30,Female,Camera & Photo,Olympus,2003,,0
83,1444,1.0,2003-06-30,Female,Computers & Accessories,Linksys,2003,,2
80,1446,4.0,2003-07-01,Female,Computers & Accessories,Linksys,2015,,0
46,1447,5.0,2003-07-01,Female&Male,Camera & Photo,Kodak,2001,,0
24,1448,2.0,2003-07-02,Female,Camera & Photo,Sony,2001,,0
73,1449,4.0,2003-07-02,Female,Camera & Photo,Canon,2002,,0
71,1450,1.0,2003-07-02,Male,Computers & Accessories,,2004,,0
83,1451,1.0,2003-07-02,Female,Computers & Accessories,Linksys,2003,,0
91,1452,5.0,2003-07-03,Male,Camera & Photo,Sony,2003,,0
97,1453,3.0,2003-07-03,Female,Camera & Photo,Olympus,2003,,0
102,1454,1.0,2003-07-04,Female,Camera & Photo,,2003,,0
95,1455,5.0,2003-07-04,Female,Camera & Photo,Olympus,2003,,0
92,1456,5.0,2003-07-04,Female,Camera & Photo,Canon,2003,,0
93,1457,4.0,2003-07-05,Female,Camera & Photo,Sony,2003,,0
63,1458,4.0,2003-07-05,Female,Camera & Photo,Olympus,2002,,0
74,1459,5.0,2003-07-05,Female,Camera & Photo,,2003,Female,0
3,1460,2.0,2003-07-05,Female,Camera & Photo,,2005,,0
97,1461,4.0,2003-07-06,Female,Camera & Photo,Olympus,2003,,0
99,1462,1.0,2003-07-07,Female,Camera & Photo,Olympus,2003,,0
89,28,5.0,2003-07-07,Male,Camera & Photo,Sony,2003,Female,0
96,1463,5.0,2003-07-08,Female,Computers & Accessories,Toshiba,2003,Female,0
81,1464,4.0,2003-07-08,Female&Male,Computers & Accessories,Linksys,2003,Male,0
48,1465,1.0,2003-07-08,Female,Camera & Photo,Sony,2001,,0
75,1466,1.0,2003-07-08,Female,Computers & Accessories,,2003,,0
103,1467,5.0,2003-07-08,Female,Camera & Photo,Olympus,2003,,0
98,1468,5.0,2003-07-09,Female,Camera & Photo,Toshiba,2003,,0
73,1469,4.0,2003-07-10,Female,Camera & Photo,Canon,2002,,0
91,1470,5.0,2003-07-10,Male,Camera & Photo,Sony,2003,,0
39,1471,5.0,2003-07-11,Female,Camera & Photo,Sony,2001,,0
103,1472,4.0,2003-07-11,Female,Camera & Photo,Olympus,2003,,0
95,1473,1.0,2003-07-11,Female,Camera & Photo,Olympus,2003,,0
81,1474,1.0,2003-07-12,Female&Male,Computers & Accessories,Linksys,2003,,0
99,1475,4.0,2003-07-13,Female,Camera & Photo,Olympus,2003,,0
46,1476,1.0,2003-07-13,Female&Male,Camera & Photo,Kodak,2001,,0
86,1477,5.0,2003-07-13,Male,Camera & Photo,Canon,2003,,0
103,1478,4.0,2003-07-13,Female,Camera & Photo,Olympus,2003,,0
56,1479,4.0,2003-07-14,Male,Camera & Photo,Sony,2002,,0
96,1480,5.0,2003-07-14,Female,Computers & Accessories,Toshiba,2003,,0
103,1481,5.0,2003-07-14,Female,Camera & Photo,Olympus,2003,,0
39,1482,5.0,2003-07-15,Female,Camera & Photo,Sony,2001,,0
102,1483,4.0,2003-07-16,Female,Camera & Photo,,2003,,0
95,1484,3.0,2003-07-17,Female,Camera & Photo,Olympus,2003,,0
104,1485,4.0,2003-07-17,Male,Computers & Accessories,Sennheiser,2003,,0
24,1486,2.0,2003-07-18,Female,Camera & Photo,Sony,2001,,0
89,1487,5.0,2003-07-18,Male,Camera & Photo,Sony,2003,,0
72,1488,1.0,2003-07-18,Female,Computers & Accessories,,2009,,0
83,1489,1.0,2003-07-20,Female,Computers & Accessories,Linksys,2003,Male,0
92,1490,5.0,2003-07-20,Female,Camera & Photo,Canon,2003,,0
105,1491,4.0,2003-07-21,Female,Camera & Photo,JVC,2003,,0
103,1492,5.0,2003-07-21,Female,Camera & Photo,Olympus,2003,,0
93,1493,5.0,2003-07-21,Female,Camera & Photo,Sony,2003,,0
87,1494,1.0,2003-07-21,Female&Male,Computers & Accessories,,2009,,0
95,1495,4.0,2003-07-22,Female,Camera & Photo,Olympus,2003,,0
93,1496,4.0,2003-07-22,Female,Camera & Photo,Sony,2003,,0
97,1497,4.0,2003-07-23,Female,Camera & Photo,Olympus,2003,,0
3,1498,5.0,2003-07-24,Female,Camera & Photo,,2005,,0
89,1499,4.0,2003-07-24,Male,Camera & Photo,Sony,2003,,0
91,1500,1.0,2003-07-25,Male,Camera & Photo,Sony,2003,,0
92,1501,5.0,2003-07-27,Female,Camera & Photo,Canon,2003,,0
81,1502,4.0,2003-07-27,Female&Male,Computers & Accessories,Linksys,2003,,0
75,1503,3.0,2003-07-27,Female,Computers & Accessories,,2003,,0
95,1504,4.0,2003-07-27,Female,Camera & Photo,Olympus,2003,,0
52,1505,1.0,2003-07-27,Female,Camera & Photo,Kodak,2002,,0
80,1506,3.0,2003-07-28,Female,Computers & Accessories,Linksys,2015,,0
39,1507,5.0,2003-07-28,Female,Camera & Photo,Sony,2001,,0
37,1508,4.0,2003-07-29,Female,Camera & Photo,Sony,2001,Male,0
73,1509,4.0,2003-07-29,Female,Camera & Photo,Canon,2002,,0
56,1510,5.0,2003-07-29,Male,Camera & Photo,Sony,2002,,0
52,1511,4.0,2003-07-29,Female,Camera & Photo,Kodak,2002,,0
81,1512,5.0,2003-07-30,Female&Male,Computers & Accessories,Linksys,2003,,0
75,1513,5.0,2003-08-02,Female,Computers & Accessories,,2003,,0
74,1514,4.0,2003-08-02,Female,Camera & Photo,,2003,,0
74,1515,5.0,2003-08-02,Female,Camera & Photo,,2003,,0
98,1516,5.0,2003-08-02,Female,Camera & Photo,Toshiba,2003,,0
95,1517,1.0,2003-08-03,Female,Camera & Photo,Olympus,2003,,0
14,909,5.0,2003-08-03,Female&Male,Camera & Photo,Kodak,2001,,2
73,1518,4.0,2003-08-03,Female,Camera & Photo,Canon,2002,,0
91,1519,5.0,2003-08-03,Male,Camera & Photo,Sony,2003,,0
91,1520,5.0,2003-08-03,Male,Camera & Photo,Sony,2003,,0
95,1521,2.0,2003-08-04,Female,Camera & Photo,Olympus,2003,,0
64,1522,4.0,2003-08-04,Female,Camera & Photo,,2004,,0
24,1523,1.0,2003-08-04,Female,Camera & Photo,Sony,2001,,0
92,1524,3.0,2003-08-04,Female,Camera & Photo,Canon,2003,,0
2,1525,5.0,2003-08-05,Female&Male,Headphones,,2000,,0
81,1526,5.0,2003-08-05,Female&Male,Computers & Accessories,Linksys,2003,,0
106,1527,4.0,2003-08-05,Female,Computers & Accessories,,2003,,0
92,1528,5.0,2003-08-05,Female,Camera & Photo,Canon,2003,,0
